ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
3535225,3939.1.1.369,Q96JN2_F1_nD3,Q96JN2_F1,"171-255,291-410",computed structural model
4936305,375.1.1.332,A0A520KT65_F1_nD4,A0A520KT65_F1,476-530,computed structural model
4018660,601.51.1.10,A0A175WIM6_F1_nD1,A0A175WIM6_F1,6-200,computed structural model
5084051,375.8.1.7,UPI003767392A_nD2,UPI003767392A,96-130,computed structural model
3785965,1128.1.1.17,A0A1D8PPG1_F1_nD1,A0A1D8PPG1_F1,11-120,computed structural model
4525539,5069.1.1.88,P29004_nD1,P29004_F1,36-155,computed structural model
3808820,208.1.1.51,Q94AU7_F1_nD1,Q94AU7_F1,41-230,computed structural model
5071707,304.19.1.4,UPI0032454E7D_nD1,UPI0032454E7D,1-75,computed structural model
3251161,5033.1.1.4,Q54V54_F1_nD1,Q54V54_F1,6-40,computed structural model
4010762,107.1.1.22,P37197_F1_nD1,P37197_F1,6-465,computed structural model
4988999,605.1.1.352,EPP00020744_nD2,EPP00020744,66-295,computed structural model
3887871,3567.1.1.128,A0A0R4IUF9_F1_nD5,A0A0R4IUF9_F1,216-270,computed structural model
3344817,5077.1.1.9,I1NGK2_F1_nD1,I1NGK2_F1,81-190,computed structural model
4034474,4023.1.1.4,Q2G0H3_F1_nD1,Q2G0H3_F1,"1-60,121-140",computed structural model
3388858,109.4.1.3510,Q9VN44_F1_nD1,Q9VN44_F1,6-1100,computed structural model
3389024,109.4.1.3515,Q9VRX2_F1_nD2,Q9VRX2_F1,461-1145,computed structural model
3616265,3922.1.1.279,A0A044SKU8_F1_nD2,A0A044SKU8_F1,641-760,computed structural model
3569939,207.1.1.249,Q96QE4_F1_nD2,Q96QE4_F1,796-860,computed structural model
3750949,109.4.1.3148,P56558_F1_nD2,P56558_F1,146-350,computed structural model
3637950,3939.1.1.217,C1GQ15_F1_nD2,C1GQ15_F1,456-535,computed structural model
3873532,150.5.1.98,E9Q048_F1_nD3,E9Q048_F1,"431-450,476-620",computed structural model
3525450,101.1.8.22,Q1MSJ5_F1_nD6,Q1MSJ5_F1,1006-1060,computed structural model
3650999,109.4.1.2664,A0A1D6L2K8_F1_nD4,A0A1D6L2K8_F1,"246-640,2006-2219",computed structural model
3684267,5.1.10.15,A0A1D6NU77_F1_nD1,A0A1D6NU77_F1,"46-110,136-200",computed structural model
3690889,1.1.7.112,A0A1C1CT81_F1_nD5,A0A1C1CT81_F1,"426-555,586-705",computed structural model
3916108,5046.1.1.188,A0A2R8Q039_F1_nD5,A0A2R8Q039_F1,536-755,computed structural model
3510988,192.6.1.7,A0A077YZ72_F1_nD6,A0A077YZ72_F1,"381-405,761-895",computed structural model
4391745,3009.1.1.13,Q0I1R5_nD2,Q0I1R5_F1,196-285,computed structural model
3495420,5054.1.1.86,A0A5K4F0H3_F1_nD4,A0A5K4F0H3_F1,"211-230,266-280,361-470,1416-1450",computed structural model
4980726,2007.2.5.7,EPP00027930_nD1,EPP00027930,1-114,computed structural model
4983683,604.12.1.140,EPP00022140_nD2,EPP00022140,161-225,computed structural model
3737451,11.10.1.15,Q9UTT1_F1_nD1,Q9UTT1_F1,26-210,computed structural model
3214666,109.3.1.358,G4SFC1_F1_nD2,G4SFC1_F1,336-550,computed structural model
3171908,10.32.1.305,Q05947_F1_nD2,Q05947_F1,"51-70,102-315",computed structural model
3955877,4.1.1.432,O07226_F1_nD1,O07226_F1,1-100,computed structural model
4011170,101.1.2.702,A0A175VSV3_F1_nD6,A0A175VSV3_F1,1131-1460,computed structural model
3915979,904.1.1.38,B8JI86_F1_nD2,B8JI86_F1,126-330,computed structural model
3847015,192.7.1.79,Q8K3I4_F1_nD1,Q8K3I4_F1,56-115,computed structural model
3236533,11.1.1.950,Q19289_F1_nD1,Q19289_F1,"76-170,211-330",computed structural model
4981108,375.1.1.331,EPP00028210_nD1,EPP00028210,1-45,computed structural model
5034160,225.1.1.40,A0A151DUZ1_F1_nD1,A0A151DUZ1_F1,"16-205,316-370",computed structural model
3737384,109.4.1.3501,Q9USJ7_F1_nD1,Q9USJ7_F1,"6-30,56-390",computed structural model
3783235,11.1.1.1319,Q5A768_F1_nD1,Q5A768_F1,"116-225,251-420,468-740",computed structural model
4627768,101.1.2.786,P55481_nD1,P55481_F1,26-65,computed structural model
3414224,5046.1.1.168,Q9VDY1_F1_nD3,Q9VDY1_F1,301-490,computed structural model
3269529,5.1.4.605,Q54WS5_F1_nD7,Q54WS5_F1,"1721-1815,1841-2145",computed structural model
4914243,206.1.3.116,e9yhvA3,9yhv_A,303-522,experimental structure
3267769,192.15.1.107,P0CB66_F1_nD2,P0CB66_F1,66-160,computed structural model
3781233,604.12.1.119,Q5ADN6_F1_nD6,Q5ADN6_F1,816-943,computed structural model
3570924,912.1.1.9,O14944_F1_nD2,O14944_F1,116-145,computed structural model
3577979,632.2.1.32,A0A3P7ENB9_F1_nD1,A0A3P7ENB9_F1,6-105,computed structural model
3176836,193.1.1.50,O13559_F1_nD5,O13559_F1,"1161-1208,1292-1355",computed structural model
3431785,5074.1.1.26,Q8LIS8_F1_nD1,Q8LIS8_F1,16-40,computed structural model
3542152,397.7.1.7,Q9BXS4_F1_nD1,Q9BXS4_F1,41-130,computed structural model
3343295,101.1.1.437,I1LJD2_F1_nD1,I1LJD2_F1,1-175,computed structural model
3228963,2.1.1.311,G5EG86_F1_nD1,G5EG86_F1,136-235,computed structural model
4104241,148.1.3.327,P0CG25_nD5,P0CG25_F1,481-575,computed structural model
3564272,192.22.1.2,Q9Y605_F1_nD1,Q9Y605_F1,26-125,computed structural model
3388424,109.3.1.264,Q0P8J3_F1_nD2,Q0P8J3_F1,"71-170,191-230",computed structural model
3921621,2003.1.5.359,A5WVX1_F1_nD1,A5WVX1_F1,"1-425,456-685",computed structural model
3375617,192.5.1.30,K7K2K1_F1_nD1,K7K2K1_F1,121-200,computed structural model
3468934,3470.1.1.38,P0C401_F1_nD1,P0C401_F1,11-35,computed structural model
3937192,5.1.11.27,A0A0K0DSK6_F1_nD2,A0A0K0DSK6_F1,181-560,computed structural model
3882001,109.4.1.2774,A3KDM3_F1_nD1,A3KDM3_F1,1-385,computed structural model
3977489,377.1.1.117,Q4AAY9_F1_nD1,Q4AAY9_F1,1-50,computed structural model
3366065,148.1.3.302,C6TMF0_F1_nD1,C6TMF0_F1,51-165,computed structural model
3689158,11.1.7.2,A0A1C1CS69_F1_nD1,A0A1C1CS69_F1,"1-85,116-130,176-190",computed structural model
3719507,2003.1.2.259,Q4DFA7_F1_nD5,Q4DFA7_F1,"646-780,931-1110,1136-1230",computed structural model
4944141,221.1.4.5,A0A9Y1BKQ0_F1_nD3,A0A9Y1BKQ0_F1,401-485,computed structural model
3961021,10.14.1.2,X8FF96_F1_nD1,X8FF96_F1,1-60,computed structural model
3539575,931.1.1.17,Q5VU97_F1_nD7,Q5VU97_F1,1021-1070,computed structural model
3743185,109.4.1.3187,Q10178_F1_nD2,Q10178_F1,"116-200,296-320,346-990",computed structural model
4581795,3939.1.1.344,Q65W97_nD1,Q65W97_F1,1-70,computed structural model
4322883,601.13.1.11,P21295_nD1,P21295_F1,1-100,computed structural model
5035383,305.2.1.3,A0A256Y313_F1_nD1,A0A256Y313_F1,1-90,computed structural model
3678972,604.6.1.38,A0A1D6GRX3_F1_nD1,A0A1D6GRX3_F1,1-109,computed structural model
4528719,4.1.1.438,O83897_nD1,O83897_F1,126-190,computed structural model
4351255,191.1.1.91,Q8MTP3_nD4,Q8MTP3_F1,266-355,computed structural model
4284219,4312.1.1.21,Q9PRB3_nD1,Q9PRB3_F1,26-150,computed structural model
3622011,3567.1.1.118,A0A044UZ17_F1_nD2,A0A044UZ17_F1,236-375,computed structural model
3989782,3352.1.1.45,Q8CZ87_F1_nD1,Q8CZ87_F1,41-405,computed structural model
3485609,532.2.1.14,A0A3Q0KL55_F1_nD1,A0A3Q0KL55_F1,6-155,computed structural model
4946126,246.3.1.26,A0A9Y1FKW7_F1_nD3,A0A9Y1FKW7_F1,281-570,computed structural model
3744076,11.1.8.5,O14251_F1_nD5,O14251_F1,796-940,computed structural model
3656453,3559.1.1.51,A0A1D6E3B0_F1_nD1,A0A1D6E3B0_F1,56-275,computed structural model
4550206,601.19.1.53,P09983_nD3,P09983_F1,"281-315,321-385,411-455,476-500,556-570,681-700",computed structural model
4946513,1.1.9.55,A0A9Y1FLN3_F1_nD1,A0A9Y1FLN3_F1,16-175,computed structural model
4965015,101.1.11.207,D4GXN8_F1_nD1,D4GXN8_F1,1-85,computed structural model
4019892,109.4.1.2198,A0A175WGI3_F1_nD2,A0A175WGI3_F1,"326-340,421-495,526-695",computed structural model
4962974,141.1.1.68,D4GSY2_F1_nD1,D4GSY2_F1,1-210,computed structural model
3556476,3443.1.1.10,Q92665_F1_nD1,Q92665_F1,151-190,computed structural model
3761046,11.1.5.124,D4A4U2_F1_nD4,D4A4U2_F1,476-590,computed structural model
3199877,101.1.11.147,C0NAM1_F1_nD1,C0NAM1_F1,291-380,computed structural model
3439955,387.4.1.2,A0A0P0X5F9_F1_nD1,A0A0P0X5F9_F1,31-55,computed structural model
3626849,109.4.1.2461,A0A044SNS8_F1_nD1,A0A044SNS8_F1,11-290,computed structural model
4511792,141.1.1.52,A0A4P8GFV8_nD1,A0A4P8GFV8_F1,"1-10,71-345",computed structural model
3374717,109.4.1.2596,A0A0R0JLG5_F1_nD1,A0A0R0JLG5_F1,"1-25,56-270",computed structural model
4963764,327.6.1.10,D4GUT5_F1_nD1,D4GUT5_F1,16-155,computed structural model
3219711,389.1.3.31,Q09983_F1_nD14,Q09983_F1,1271-1320,computed structural model
3846819,3755.3.1.501,E9Q6K3_F1_nD6,E9Q6K3_F1,406-545,computed structural model
4010265,148.1.3.331,P15032_F1_nD3,P15032_F1,251-365,computed structural model
3568731,109.4.1.539,Q5VW36_F1_nD2,Q5VW36_F1,806-1345,computed structural model
3615490,312.1.1.23,Q38EX6_F1_nD2,Q38EX6_F1,96-285,computed structural model
4660505,2008.1.1.186,P24423_nD2,P24423_F1,371-515,computed structural model
5019744,2.1.1.384,Q8PW01_F1_nD1,Q8PW01_F1,1-95,computed structural model
4991480,103.1.1.144,G4RNG6_F1_nD1,G4RNG6_F1,1-105,computed structural model
3392031,2002.3.1.23,Q9VLS1_F1_nD3,Q9VLS1_F1,691-895,computed structural model
5045242,2003.1.3.75,A0A5C9DXT9_F1_nD2,A0A5C9DXT9_F1,"11-110,186-200,376-455",computed structural model
3850571,1.1.7.114,A2RTF1_F1_nD5,A2RTF1_F1,616-705,computed structural model
4389584,3755.4.1.78,Q08DR9_nD4,Q08DR9_F1,"101-150,176-305,311-350,386-420",computed structural model
3619637,109.4.1.2467,A0A044UMN9_F1_nD4,A0A044UMN9_F1,941-1335,computed structural model
3636564,304.25.1.8,C1H9G5_F1_nD1,C1H9G5_F1,21-220,computed structural model
3534460,3470.1.1.52,Q9NQX5_F1_nD1,Q9NQX5_F1,186-225,computed structural model
3405112,220.1.1.237,Q7JW07_F1_nD2,Q7JW07_F1,"56-65,151-230",computed structural model
3898826,376.1.1.147,E7F602_F1_nD3,E7F602_F1,781-835,computed structural model
3430338,150.1.1.144,A0A0P0W6K5_F1_nD1,A0A0P0W6K5_F1,"1-40,131-240",computed structural model
3553455,10.32.1.300,P12259_F1_nD5,P12259_F1,1766-1905,computed structural model
3172505,3567.1.1.156,P39523_F1_nD2,P39523_F1,"806-850,871-905",computed structural model
3240484,304.24.1.31,A0A0K3ASR6_F1_nD2,A0A0K3ASR6_F1,71-225,computed structural model
3517722,883.1.1.28,A0A077ZMT5_F1_nD2,A0A077ZMT5_F1,576-775,computed structural model
3231578,207.1.1.425,P90920_F1_nD1,P90920_F1,"31-525,576-615,821-880",computed structural model
4947660,2007.1.6.19,A0AAF0D2G2_F1_nD1,A0AAF0D2G2_F1,6-110,computed structural model
4181318,632.22.1.183,Q8YEV0_nD1,Q8YEV0_F1,56-150,computed structural model
3791563,5.1.2.45,A0A0H5S600_F1_nD1,A0A0H5S600_F1,26-325,computed structural model
3933352,263.1.1.10,A0A0K0E645_F1_nD1,A0A0K0E645_F1,88-160,computed structural model
4062734,377.1.1.110,O83756_nD1,O83756_F1,1-40,computed structural model
3752566,109.3.1.424,Q5SGE0_F1_nD1,Q5SGE0_F1,381-645,computed structural model
4024768,330.3.1.7,Q8I531_F1_nD1,Q8I531_F1,2151-2205,computed structural model
4938980,2007.1.6.17,A0A7C0X3K6_F1_nD3,A0A7C0X3K6_F1,186-280,computed structural model
4155777,208.1.1.48,Q1GBQ8_nD2,Q1GBQ8_F1,251-460,computed structural model
4369831,109.4.1.3076,O82039_nD1,O82039_F1,6-475,computed structural model
3888823,109.4.1.2600,A0A0R4IFJ1_F1_nD1,A0A0R4IFJ1_F1,1-160,computed structural model
3898757,109.4.1.3331,Q5RHR6_F1_nD1,Q5RHR6_F1,1-155,computed structural model
3888960,3730.1.1.7,Q66IF1_F1_nD2,Q66IF1_F1,56-155,computed structural model
3764556,906.1.1.46,A0A0G2JX72_F1_nD3,A0A0G2JX72_F1,206-290,computed structural model
3450799,5106.1.1.12,Q5ZCC4_F1_nD1,Q5ZCC4_F1,6-30,computed structural model
3353206,1008.1.1.92,K7LF46_F1_nD2,K7LF46_F1,"411-490,516-535",computed structural model
4645454,1008.1.1.109,Q8HXW8_nD2,Q8HXW8_F1,156-245,computed structural model
3773029,109.4.1.2861,D3ZU53_F1_nD1,D3ZU53_F1,"6-250,286-325",computed structural model
4964072,192.29.1.309,D4GVK0_F1_nD3,D4GVK0_F1,101-195,computed structural model
3473313,601.4.1.71,A0A5K4F7D3_F1_nD1,A0A5K4F7D3_F1,"6-85,166-270,341-370",computed structural model
3368029,101.1.11.93,I1KHB3_F1_nD1,I1KHB3_F1,16-45,computed structural model
5057042,605.1.1.355,A0A842WET9_F1_nD1,A0A842WET9_F1,1-135,computed structural model
4144425,150.5.1.94,A5WFM3_nD2,A5WFM3_F1,186-259,computed structural model
3372695,109.4.1.3015,K7KL29_F1_nD1,K7KL29_F1,"21-50,106-640",computed structural model
3966922,102.1.3.28,Q9HXL1_F1_nD1,Q9HXL1_F1,36-168,computed structural model
4221873,109.3.1.400,Q0V6H6_nD3,Q0V6H6_F1,651-835,computed structural model
3166525,5.1.4.569,P32786_F1_nD2,P32786_F1,616-750,computed structural model
3170876,192.7.1.30,P34237_F1_nD1,P34237_F1,1-115,computed structural model
3355681,4.26.1.7,A0A0R0GNL3_F1_nD3,A0A0R0GNL3_F1,431-495,computed structural model
3817727,295.1.1.44,P0DKG3_F1_nD1,P0DKG3_F1,156-250,computed structural model
3543848,633.21.1.31,Q15049_F1_nD2,Q15049_F1,191-335,computed structural model
3597173,3755.3.1.557,A4I7H0_F1_nD1,A4I7H0_F1,"1-120,151-220",computed structural model
3644019,601.1.2.130,K7UKV2_F1_nD4,K7UKV2_F1,296-500,computed structural model
3886793,192.8.1.406,A1A600_F1_nD3,A1A600_F1,161-300,computed structural model
4951693,601.1.1.157,A3CXF1_F1_nD1,A3CXF1_F1,6-175,computed structural model
3973911,2.1.1.346,Q9I5J4_F1_nD2,Q9I5J4_F1,"26-70,226-270",computed structural model
3324179,4991.1.1.65,A0A0R0KWE7_F1_nD1,A0A0R0KWE7_F1,131-155,computed structural model
3507700,3939.1.1.199,A0A077ZIL8_F1_nD2,A0A077ZIL8_F1,141-165,computed structural model
3947303,601.7.1.51,A0A0H3GH51_F1_nD2,A0A0H3GH51_F1,236-405,computed structural model
3257268,109.4.1.3300,Q55BW3_F1_nD1,Q55BW3_F1,"6-810,836-875",computed structural model
4964519,101.1.9.154,D4GWK7_F1_nD1,D4GWK7_F1,13-165,computed structural model
3343280,603.1.1.157,A0A0R0I0T1_F1_nD1,A0A0R0I0T1_F1,6-75,computed structural model
3589830,5043.2.1.8,A0A132Z0W2_F1_nD1,A0A132Z0W2_F1,16-85,computed structural model
3644522,397.7.1.5,A0A1D6LTL9_F1_nD2,A0A1D6LTL9_F1,216-275,computed structural model
5079962,601.28.1.4,UPI00355CF3D5_nD8,UPI00355CF3D5,876-985,computed structural model
3556260,101.1.11.197,Q9ULW0_F1_nD3,Q9ULW0_F1,661-710,computed structural model
4413752,150.5.1.117,Q3ZC23_nD1,Q3ZC23_F1,6-95,computed structural model
3946418,6043.1.1.5,A0A0H3GRL3_F1_nD1,A0A0H3GRL3_F1,"1-20,71-195",computed structural model
4232288,4275.1.1.10,Q3M644_nD1,Q3M644_F1,6-75,computed structural model
3762437,601.1.2.138,Q63767_F1_nD3,Q63767_F1,771-968,computed structural model
3266648,109.4.1.3289,Q54WR2_F1_nD9,Q54WR2_F1,2236-2660,computed structural model
4957470,3352.1.1.52,D1YV42_F1_nD1,D1YV42_F1,"1-415,451-580",computed structural model
3692852,109.4.1.2624,A0A1C1C8L8_F1_nD1,A0A1C1C8L8_F1,"76-105,126-185,231-1055",computed structural model
4028643,101.1.11.187,Q8IAL3_F1_nD2,Q8IAL3_F1,421-495,computed structural model
3783269,604.14.1.2,A0A1D8PQC5_F1_nD3,A0A1D8PQC5_F1,181-335,computed structural model
4627429,2008.1.1.180,O59646_nD1,O59646_F1,"6-185,271-355",computed structural model
4005437,304.3.1.17,P0AG93_F1_nD1,P0AG93_F1,46-135,computed structural model
3957946,256.1.1.12,X8FBE8_F1_nD1,X8FBE8_F1,6-95,computed structural model
3526034,5011.1.1.6,Q9NWH2_F1_nD1,Q9NWH2_F1,26-50,computed structural model
3663702,143.1.1.5,A0A1D6H141_F1_nD5,A0A1D6H141_F1,761-830,computed structural model
3573007,327.11.2.79,Q460N5_F1_nD4,Q460N5_F1,316-465,computed structural model
3410338,2485.1.1.155,Q7PLG1_F1_nD3,Q7PLG1_F1,126-535,computed structural model
3957583,103.4.1.29,X8F217_F1_nD1,X8F217_F1,16-185,computed structural model
5023273,4294.1.1.12,Q8TX21_F1_nD1,Q8TX21_F1,6-55,computed structural model
4264297,101.1.2.760,O86682_nD4,O86682_F1,496-630,computed structural model
4972931,220.1.1.321,EPP00013787_nD1,EPP00013787,121-245,computed structural model
3872065,3755.3.1.571,E9Q9R9_F1_nD2,E9Q9R9_F1,"186-225,261-360,381-600,1346-1430",computed structural model
4944045,4.17.1.2,A0A9Y1BKI9_F1_nD1,A0A9Y1BKI9_F1,16-85,computed structural model
4943043,2007.1.3.71,A0A8D3W9R4_F1_nD1,A0A8D3W9R4_F1,16-145,computed structural model
3754317,109.4.1.2879,F1LUG6_F1_nD1,F1LUG6_F1,1-255,computed structural model
3964807,9.7.1.2,Q5F825_F1_nD1,Q5F825_F1,1-95,computed structural model
3232332,101.1.10.71,O61823_F1_nD1,O61823_F1,356-480,computed structural model
3448065,101.1.10.45,Q65XL3_F1_nD1,Q65XL3_F1,26-220,computed structural model
4558406,3922.1.1.326,Q1RH22_nD3,Q1RH22_F1,"251-285,341-490,526-535,581-620",computed structural model
3693664,601.16.1.19,A0A1C1CD99_F1_nD1,A0A1C1CD99_F1,"31-170,526-565",computed structural model
3610739,304.24.1.35,Q385F7_F1_nD4,Q385F7_F1,866-940,computed structural model
3272184,6026.1.1.46,Q54MR8_F1_nD6,Q54MR8_F1,871-1045,computed structural model
4946649,4052.1.1.4,A0A9Y1FLY6_F1_nD2,A0A9Y1FLY6_F1,"106-220,371-380",computed structural model
3959362,101.1.1.531,X8F187_F1_nD2,X8F187_F1,181-330,computed structural model
3472826,192.2.1.36,A0A5K4F1Q0_F1_nD3,A0A5K4F1Q0_F1,"386-400,426-510,591-635,761-805,861-875",computed structural model
4937579,601.18.1.31,A0A5Q0UG97_F1_nD1,A0A5Q0UG97_F1,6-130,computed structural model
3682033,604.1.1.187,A0A1D6E001_F1_nD1,A0A1D6E001_F1,"1-30,51-200",computed structural model
3170280,3419.1.1.5,Q02794_F1_nD1,Q02794_F1,201-335,computed structural model
4009213,103.4.1.22,P0AD35_F1_nD1,P0AD35_F1,1-90,computed structural model
3616671,604.1.1.155,A0A044U6N7_F1_nD1,A0A044U6N7_F1,36-130,computed structural model
3919200,109.4.1.2775,A3KDM3_F1_nD2,A3KDM3_F1,386-600,computed structural model
4947791,4143.1.1.12,A0AAF0D2N6_F1_nD2,A0AAF0D2N6_F1,71-170,computed structural model
3438528,5.1.4.506,A0A0P0XS93_F1_nD2,A0A0P0XS93_F1,136-475,computed structural model
3979963,207.2.1.110,P25927_F1_nD3,P25927_F1,"506-1260,1501-1510",computed structural model
4938701,101.1.2.941,A0A7C0X2B8_F1_nD4,A0A7C0X2B8_F1,521-665,computed structural model
3941696,605.1.1.210,A0A0H3GZ53_F1_nD1,A0A0H3GZ53_F1,6-70,computed structural model
3384535,708.1.1.25,I1JIP9_F1_nD4,I1JIP9_F1,491-595,computed structural model
3396654,5074.1.1.25,Q8IPS9_F1_nD1,Q8IPS9_F1,36-60,computed structural model
3503536,3711.1.1.38,A0A077ZHK3_F1_nD1,A0A077ZHK3_F1,6-95,computed structural model
3760698,192.2.1.53,A0JN29_F1_nD1,A0JN29_F1,11-145,computed structural model
5083855,5001.1.1.291,UPI003765D291_nD1,UPI003765D291,1-230,computed structural model
3207164,906.1.1.47,C0NB69_F1_nD2,C0NB69_F1,281-390,computed structural model
4957771,5069.1.3.137,D1YVQ6_F1_nD1,D1YVQ6_F1,6-95,computed structural model
3766984,304.120.1.15,D3Z9D0_F1_nD1,D3Z9D0_F1,861-955,computed structural model
3585822,1132.1.1.23,J9FE20_F1_nD2,J9FE20_F1,"156-200,236-285",computed structural model
4287006,1203.1.1.16,Q498L9_nD12,Q498L9_F1,"1156-1220,1236-1265,1271-1300,1316-1385",computed structural model
3282614,109.3.1.381,K0F9P0_F1_nD2,K0F9P0_F1,356-575,computed structural model
4298485,7522.1.1.8,P80910_nD2,P80910_F1,231-360,computed structural model
4025287,633.7.1.13,C6KSX6_F1_nD2,C6KSX6_F1,211-335,computed structural model
3909342,3860.1.1.237,F1Q7E1_F1_nD1,F1Q7E1_F1,"6-40,106-125,171-495",computed structural model
3412007,292.2.1.13,Q9VB82_F1_nD1,Q9VB82_F1,56-125,computed structural model
4206696,389.6.1.13,P13388_nD3,P13388_F1,"216-340,501-635",computed structural model
3852918,4290.1.1.8,Q8CBY8_F1_nD1,Q8CBY8_F1,46-114,computed structural model
4094583,101.33.1.3,Q27746_nD4,Q27746_F1,"491-620,696-890",computed structural model
4161868,3939.1.1.346,Q6AYX5_nD3,Q6AYX5_F1,"276-355,498-585,606-630",computed structural model
3906696,101.1.2.725,F1Q4T4_F1_nD1,F1Q4T4_F1,21-140,computed structural model
3819477,109.4.1.2316,Q9FIN7_F1_nD9,Q9FIN7_F1,1696-1980,computed structural model
3819179,632.7.1.62,Q9MAG4_F1_nD1,Q9MAG4_F1,56-195,computed structural model
4049734,1.16.1.5,P54339_nD2,P54339_F1,81-155,computed structural model
5016510,207.2.1.122,Q6LZ36_F1_nD1,Q6LZ36_F1,6-315,computed structural model
3630187,3831.1.1.8,A0A044SEC6_F1_nD2,A0A044SEC6_F1,"186-235,361-385",computed structural model
4977275,604.1.1.268,EPP00011574_nD1,EPP00011574,21-130,computed structural model
4556629,601.18.1.26,Q55874_nD3,Q55874_F1,321-410,computed structural model
3743539,5.1.4.645,Q9UT38_F1_nD3,Q9UT38_F1,516-690,computed structural model
3376867,109.4.1.2942,I1K672_F1_nD1,I1K672_F1,6-870,computed structural model
3592091,603.2.1.27,A4I243_F1_nD1,A4I243_F1,111-270,computed structural model
4945708,3504.2.1.2,A0A9Y1FJI9_F1_nD1,A0A9Y1FJI9_F1,1-135,computed structural model
3767964,109.4.1.3328,Q5PQM2_F1_nD3,Q5PQM2_F1,"176-490,556-600",computed structural model
3456188,109.7.1.10,A0A0P0W5W4_F1_nD4,A0A0P0W5W4_F1,561-635,computed structural model
3881295,189.1.1.18,A5D8S0_F1_nD4,A5D8S0_F1,386-545,computed structural model
3401967,148.1.3.390,Q9VRT6_F1_nD4,Q9VRT6_F1,"181-200,411-480",computed structural model
3521310,109.4.1.3049,O00410_F1_nD2,O00410_F1,"786-810,831-1095",computed structural model
3665834,310.2.1.56,C0PD03_F1_nD2,C0PD03_F1,"1-30,111-205",computed structural model
3882512,109.4.1.2602,A0A0R4ILS8_F1_nD1,A0A0R4ILS8_F1,11-334,computed structural model
4260208,1.1.13.62,O31960_nD2,O31960_F1,106-210,computed structural model
3696633,3393.1.1.2,A0A1C1CJM4_F1_nD2,A0A1C1CJM4_F1,381-475,computed structural model
4963357,304.8.1.124,D4GTV7_F1_nD1,D4GTV7_F1,"6-75,81-145",computed structural model
3758994,604.5.1.57,D3ZZX9_F1_nD1,D3ZZX9_F1,16-313,computed structural model
3168390,221.1.1.223,Q03714_F1_nD3,Q03714_F1,251-350,computed structural model
3818231,376.1.2.40,Q9FNE5_F1_nD2,Q9FNE5_F1,66-160,computed structural model
3970225,1.1.13.68,Q9HUK7_F1_nD3,Q9HUK7_F1,"346-355,496-575",computed structural model
3760097,109.4.1.2917,G3V897_F1_nD3,G3V897_F1,386-600,computed structural model
5083518,304.25.1.12,UPI0037635985_nD1,UPI0037635985,1-85,computed structural model
4964814,2007.1.3.72,D4GX88_F1_nD1,D4GX88_F1,6-180,computed structural model
4029804,310.2.1.76,Q8IK14_F1_nD5,Q8IK14_F1,"676-700,776-865,941-970",computed structural model
4329701,632.1.1.30,D1ZV85_nD2,D1ZV85_F1,"6-25,386-435,486-555,711-805",computed structural model
3287986,605.8.1.7,K0F577_F1_nD1,K0F577_F1,6-55,computed structural model
3244693,604.34.1.6,O16321_F1_nD2,O16321_F1,"26-60,96-265",computed structural model
5044368,327.17.1.9,A0A5C9E487_F1_nD1,A0A5C9E487_F1,6-145,computed structural model
3814061,5.1.3.265,Q9ZVC1_F1_nD2,Q9ZVC1_F1,56-373,computed structural model
3712497,101.1.9.139,Q4E257_F1_nD4,Q4E257_F1,"431-475,581-595",computed structural model
3541089,3493.1.1.14,Q96LL3_F1_nD1,Q96LL3_F1,101-125,computed structural model
3256401,388.1.1.4,Q04503_F1_nD1,Q04503_F1,36-98,computed structural model
3370201,101.1.8.17,I1MGD6_F1_nD1,I1MGD6_F1,"26-95,141-185",computed structural model
4947214,11.1.5.150,A0AAF0D1F9_F1_nD2,A0AAF0D1F9_F1,51-160,computed structural model
3993690,216.1.1.35,A0A0N4UBZ1_F1_nD10,A0A0N4UBZ1_F1,1036-1295,computed structural model
4146760,109.4.1.2505,A0A089GT84_nD2,A0A089GT84_F1,"221-295,331-425,456-494",computed structural model
2811987,138.1.1.37,e7dmfA2,7dmf_A,1-92,experimental structure
5067638,878.1.1.8,UPI00316CA262_nD3,UPI00316CA262,326-395,computed structural model
3392566,3929.1.1.2,A1ZBC4_F1_nD3,A1ZBC4_F1,858-905,computed structural model
3321297,109.4.1.2946,I1KPN2_F1_nD1,I1KPN2_F1,"1-400,641-865",computed structural model
3248269,174.1.1.82,Q54Y05_F1_nD2,Q54Y05_F1,121-245,computed structural model
3648713,4120.1.1.55,A0A1D6I3X1_F1_nD1,A0A1D6I3X1_F1,"6-70,151-180",computed structural model
4268159,3567.1.1.169,Q5XJS0_nD1,Q5XJS0_F1,"166-190,221-245,316-575",computed structural model
3533892,105.2.1.46,Q86SQ7_F1_nD7,Q86SQ7_F1,586-660,computed structural model
4016806,101.1.10.60,A0A175VTL1_F1_nD2,A0A175VTL1_F1,86-190,computed structural model
4375742,512.1.1.4,Q8DFJ2_nD3,Q8DFJ2_F1,"251-285,321-363",computed structural model
5061518,608.1.1.10,UPI002769601F_nD1,UPI002769601F,"16-95,101-165",computed structural model
3172661,5069.1.3.108,P46998_F1_nD1,P46998_F1,"31-60,111-170",computed structural model
3510241,633.7.1.9,A0A077Z8J1_F1_nD5,A0A077Z8J1_F1,1001-1120,computed structural model
