ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
3769474,386.1.1.274,F1LV60_F1_nD3,F1LV60_F1,591-625,computed structural model
3542419,386.1.1.275,Q13129_F1_nD16,Q13129_F1,1531-1590,computed structural model
3902015,386.1.1.276,E7FBU0_F1_nD4,E7FBU0_F1,511-585,computed structural model
3904789,386.1.1.277,F1QXH7_F1_nD6,F1QXH7_F1,431-470,computed structural model
3809835,386.1.1.278,F4JYP3_F1_nD2,F4JYP3_F1,131-175,computed structural model
3771837,386.1.1.279,D3ZEM6_F1_nD2,D3ZEM6_F1,308-360,computed structural model
3533923,386.1.1.280,Q9UHF7_F1_nD3,Q9UHF7_F1,401-460,computed structural model
4560309,386.1.1.281,Q90ZS6_nD6,Q90ZS6_F1,511-575,computed structural model
3886919,386.1.1.282,E9QCQ3_F1_nD11,E9QCQ3_F1,496-540,computed structural model
3755588,386.1.1.283,A0A0G2K5Q5_F1_nD5,A0A0G2K5Q5_F1,707-735,computed structural model
3564809,386.1.1.284,O43313_F1_nD1,O43313_F1,81-110,computed structural model
4021918,386.1.1.285,A0A175VVW1_F1_nD6,A0A175VVW1_F1,836-910,computed structural model
3757597,386.1.1.286,Q9JKY2_F1_nD1,Q9JKY2_F1,206-300,computed structural model
3390620,386.1.1.287,Q9W4G4_F1_nD1,Q9W4G4_F1,41-70,computed structural model
4519226,386.1.1.288,B4M7J1_nD3,B4M7J1_F1,296-335,computed structural model
3562705,386.1.1.289,Q96JM3_F1_nD3,Q96JM3_F1,692-735,computed structural model
3536990,386.1.1.290,Q9Y4E5_F1_nD11,Q9Y4E5_F1,751-810,computed structural model
3536996,386.1.1.291,Q9Y4E5_F1_nD2,Q9Y4E5_F1,167-200,computed structural model
3191706,386.1.1.293,U7PJM2_F1_nD3,U7PJM2_F1,96-130,computed structural model
3533920,386.1.1.295,Q9UHF7_F1_nD6,Q9UHF7_F1,611-639,computed structural model
3499306,386.1.1.296,A0A5K4FEV4_F1_nD2,A0A5K4FEV4_F1,241-290,computed structural model
3523491,386.1.1.297,Q9C0A1_F1_nD7,Q9C0A1_F1,821-845,computed structural model
3541040,386.1.1.298,Q6AHZ1_F1_nD5,Q6AHZ1_F1,256-305,computed structural model
3559152,386.1.1.299,Q9UFW8_F1_nD1,Q9UFW8_F1,26-75,computed structural model
3765933,386.1.1.300,F1M0M0_F1_nD1,F1M0M0_F1,486-540,computed structural model
3536991,386.1.1.301,Q9Y4E5_F1_nD6,Q9Y4E5_F1,361-385,computed structural model
3211794,386.1.1.302,O17862_F1_nD1,O17862_F1,187-270,computed structural model
3876524,386.1.1.303,Q3V0P1_F1_nD1,Q3V0P1_F1,272-320,computed structural model
3710005,386.1.1.304,Q4D921_F1_nD5,Q4D921_F1,646-670,computed structural model
3194248,386.1.1.305,U7Q7Q5_F1_nD1,U7Q7Q5_F1,236-355,computed structural model
3622631,386.1.1.306,A0A044V316_F1_nD4,A0A044V316_F1,231-285,computed structural model
3213948,386.1.1.307,Q19418_F1_nD1,Q19418_F1,61-160,computed structural model
3877406,386.1.1.308,Q6NWV3_F1_nD6,Q6NWV3_F1,"1021-1035,1136-1180",computed structural model
3438405,386.1.1.310,Q6H530_F1_nD1,Q6H530_F1,67-135,computed structural model
3879111,386.1.1.311,E7F097_F1_nD1,E7F097_F1,56-120,computed structural model
3918946,386.1.1.312,A0A2R8Q492_F1_nD2,A0A2R8Q492_F1,261-315,computed structural model
3776777,386.1.1.316,B5DEG7_F1_nD1,B5DEG7_F1,41-85,computed structural model
3185843,386.1.1.317,U7PKR3_F1_nD4,U7PKR3_F1,1131-1165,computed structural model
3774364,386.1.1.318,D3ZQ99_F1_nD9,D3ZQ99_F1,631-660,computed structural model
3844732,386.1.1.319,Q80YR4_F1_nD5,Q80YR4_F1,866-895,computed structural model
4608752,386.1.1.321,O35914_nD4,O35914_F1,881-950,computed structural model
3751321,386.1.1.323,G3V7N7_F1_nD3,G3V7N7_F1,"196-310,346-360,391-405",computed structural model
3314867,386.1.1.325,K7L1W5_F1_nD1,K7L1W5_F1,6-75,computed structural model
3572268,386.1.1.327,Q8NAM6_F1_nD1,Q8NAM6_F1,41-125,computed structural model
3557171,386.1.1.328,Q92784_F1_nD1,Q92784_F1,16-55,computed structural model
3541094,386.1.1.329,Q12933_F1_nD6,Q12933_F1,261-330,computed structural model
3908145,386.1.1.330,Q6GQL7_F1_nD1,Q6GQL7_F1,21-50,computed structural model
3536989,386.1.1.333,Q9Y4E5_F1_nD5,Q9Y4E5_F1,311-345,computed structural model
3562527,386.1.1.358,Q9Y4E5_F1_nD8,Q9Y4E5_F1,496-555,computed structural model
3861452,386.1.1.392,Q6P9S1_F1_nD4,Q6P9S1_F1,186-220,computed structural model
4963205,386.1.1.394,D4GTH9_F1_nD1,D4GTH9_F1,1-63,computed structural model
3388995,3862.1.1.5,Q9VHG4_F1_nD1,Q9VHG4_F1,21-245,computed structural model
3501504,387.1.1.59,A0A077YYM5_F1_nD7,A0A077YYM5_F1,331-380,computed structural model
3246151,387.1.1.61,O44131_F1_nD6,O44131_F1,531-555,computed structural model
3510340,387.1.3.20,A0A077YYT9_F1_nD4,A0A077YYT9_F1,211-255,computed structural model
3213512,387.1.3.21,Q09279_F1_nD3,Q09279_F1,416-445,computed structural model
3418903,387.1.5.23,Q6ZEZ8_F1_nD2,Q6ZEZ8_F1,561-590,computed structural model
3933029,387.1.5.24,A0A0K0DW76_F1_nD10,A0A0K0DW76_F1,881-930,computed structural model
3507715,387.1.5.27,A0A077Z3D6_F1_nD1,A0A077Z3D6_F1,38-75,computed structural model
3824596,387.1.5.29,Q2V4N0_F1_nD1,Q2V4N0_F1,41-83,computed structural model
3934611,387.1.5.30,A0A0K0DUR9_F1_nD1,A0A0K0DUR9_F1,46-110,computed structural model
3430598,387.1.5.31,A0A0P0XTX3_F1_nD1,A0A0P0XTX3_F1,31-80,computed structural model
3803988,387.1.5.32,Q3E8R5_F1_nD1,Q3E8R5_F1,36-80,computed structural model
3804519,387.1.5.33,Q2V4F0_F1_nD1,Q2V4F0_F1,36-65,computed structural model
3810626,387.1.5.34,Q2V462_F1_nD1,Q2V462_F1,26-84,computed structural model
3816287,387.1.5.35,Q2V3H5_F1_nD2,Q2V3H5_F1,71-100,computed structural model
3813560,387.1.5.36,Q2V466_F1_nD1,Q2V466_F1,31-80,computed structural model
3695122,387.1.5.37,A0A1C1CL16_F1_nD5,A0A1C1CL16_F1,861-980,computed structural model
4230614,387.1.5.38,Q30HU9_nD2,Q30HU9_F1,51-90,computed structural model
3804603,387.1.5.39,Q2V4N4_F1_nD1,Q2V4N4_F1,36-65,computed structural model
3417236,387.1.5.41,P54356_F1_nD1,P54356_F1,31-70,computed structural model
4089496,387.1.5.42,P82103_nD1,P82103_F1,27-60,computed structural model
3819995,387.1.5.43,Q9SL74_F1_nD1,Q9SL74_F1,36-80,computed structural model
3816529,387.1.5.44,Q2V4A4_F1_nD1,Q2V4A4_F1,38-90,computed structural model
3335067,387.4.1.1,C6T7P0_F1_nD1,C6T7P0_F1,"148-180,306-315,341-355",computed structural model
3464268,3874.1.1.3,A0A0P0W0I2_F1_nD1,A0A0P0W0I2_F1,"81-180,211-285,431-465",computed structural model
4608688,3877.1.2.5,Q6C555_nD2,Q6C555_F1,"26-55,136-215",computed structural model
3524248,388.1.1.3,A4D0S4_F1_nD5,A4D0S4_F1,456-505,computed structural model
4411893,388.1.1.5,Q03376_nD6,Q03376_F1,1441-1475,computed structural model
3559532,3886.1.1.2,Q9BXC9_F1_nD3,Q9BXC9_F1,376-485,computed structural model
4023385,3887.1.1.8,A0A175WAV4_F1_nD1,A0A175WAV4_F1,31-175,computed structural model
4014557,3887.1.1.9,A0A175W6R6_F1_nD1,A0A175W6R6_F1,51-255,computed structural model
3181145,3887.2.1.3,U7Q4K6_F1_nD1,U7Q4K6_F1,"86-108,186-335",computed structural model
3577275,3890.1.1.3,A0A3P7DJP7_F1_nD2,A0A3P7DJP7_F1,66-280,computed structural model
3650735,3890.1.1.4,A0A1D6M4G8_F1_nD2,A0A1D6M4G8_F1,"161-195,231-450",computed structural model
3871742,389.1.1.100,Q6NZL8_F1_nD1,Q6NZL8_F1,36-75,computed structural model
3894222,389.1.1.102,F1QQ56_F1_nD18,F1QQ56_F1,1341-1375,computed structural model
140353,389.1.1.103,e3ltfD1,3ltf_D,2-58,experimental structure
3402991,389.1.1.104,Q7KTA1_F1_nD4,Q7KTA1_F1,351-420,computed structural model
1758209,389.1.1.105,e4bkfB2,4bkf_B,216-338,experimental structure
3779064,389.1.1.106,Q8K1M8_F1_nD2,Q8K1M8_F1,276-310,computed structural model
3534197,389.1.1.107,P49746_F1_nD5,P49746_F1,416-710,computed structural model
3218155,389.1.1.108,Q9TVY6_F1_nD3,Q9TVY6_F1,171-210,computed structural model
3784569,389.1.1.109,A0A1D8PQW4_F1_nD2,A0A1D8PQW4_F1,291-345,computed structural model
3938984,389.1.1.111,A0A0K0DXB5_F1_nD21,A0A0K0DXB5_F1,1316-1355,computed structural model
3218154,389.1.1.112,Q9TVY6_F1_nD4,Q9TVY6_F1,211-260,computed structural model
3777617,389.1.1.114,F1LPD7_F1_nD19,F1LPD7_F1,1476-1515,computed structural model
3578851,389.1.1.115,A0A3P7F3Q6_F1_nD1,A0A3P7F3Q6_F1,11-84,computed structural model
3894619,389.1.1.117,A3KNS9_F1_nD2,A3KNS9_F1,166-195,computed structural model
3250814,389.1.1.118,Q55A67_F1_nD4,Q55A67_F1,1131-1205,computed structural model
3570828,389.1.1.119,Q9C0B6_F1_nD5,Q9C0B6_F1,"511-650,676-690",computed structural model
3505482,389.1.1.120,A0A077Z685_F1_nD1,A0A077Z685_F1,116-185,computed structural model
3359531,389.1.1.121,K7M735_F1_nD2,K7M735_F1,"21-65,241-295",computed structural model
3791163,389.1.1.122,A0A1P6BUE2_F1_nD2,A0A1P6BUE2_F1,71-135,computed structural model
3859021,389.1.1.123,Q3UZV7_F1_nD5,Q3UZV7_F1,396-435,computed structural model
3194280,389.1.1.124,U7Q4Q2_F1_nD2,U7Q4Q2_F1,451-500,computed structural model
3542065,389.1.1.126,Q14520_F1_nD4,Q14520_F1,191-285,computed structural model
3542362,389.1.1.127,P98095_F1_nD3,P98095_F1,441-490,computed structural model
3408472,389.1.1.129,Q9VS89_F1_nD3,Q9VS89_F1,291-359,computed structural model
3511189,389.1.1.130,A0A077Z4D5_F1_nD3,A0A077Z4D5_F1,166-235,computed structural model
3753927,389.1.1.131,A0A0G2JYU3_F1_nD2,A0A0G2JYU3_F1,"66-75,133-195,471-569",computed structural model
3576899,389.1.1.132,A0A3P7FWI3_F1_nD2,A0A3P7FWI3_F1,286-330,computed structural model
3999102,389.1.1.133,A0A3P7Q338_F1_nD9,A0A3P7Q338_F1,931-975,computed structural model
3196924,389.1.1.134,C0NWP5_F1_nD1,C0NWP5_F1,31-115,computed structural model
4029741,389.1.1.135,O97302_F1_nD12,O97302_F1,856-900,computed structural model
3866022,389.1.1.137,Q61092_F1_nD4,Q61092_F1,186-415,computed structural model
3751893,389.1.1.138,F1LRT0_F1_nD4,F1LRT0_F1,571-660,computed structural model
4404042,389.1.1.139,P21783_nD25,P21783_F1,946-1060,computed structural model
3548153,389.1.1.140,O15232_F1_nD6,O15232_F1,451-480,computed structural model
3552593,389.1.1.141,P07204_F1_nD7,P07204_F1,406-480,computed structural model
3557653,389.1.1.142,P07911_F1_nD4,P07911_F1,151-290,computed structural model
3527854,389.1.1.143,Q99102_F1_nD1,Q99102_F1,1071-1315,computed structural model
3769098,389.1.1.144,P98166_F1_nD7,P98166_F1,321-395,computed structural model
3218156,389.1.1.145,Q9TVY6_F1_nD5,Q9TVY6_F1,321-365,computed structural model
4533272,389.1.1.146,Q03376_nD1,Q03376_F1,237-275,computed structural model
4521899,389.1.1.148,Q8IV32_nD1,Q8IV32_F1,"41-65,81-115",computed structural model
4060731,389.1.1.149,Q6AX42_nD4,Q6AX42_F1,441-500,computed structural model
3773234,389.1.1.28,F1M5Q4_F1_nD30,F1M5Q4_F1,1666-1695,computed structural model
3555932,389.1.1.96,P18564_F1_nD9,P18564_F1,711-755,computed structural model
3244548,389.1.2.11,Q21027_F1_nD3,Q21027_F1,706-775,computed structural model
3173314,389.1.2.5,Q04018_F1_nD2,Q04018_F1,136-320,computed structural model
3937872,389.1.2.6,A0A0K0DSX8_F1_nD9,A0A0K0DSX8_F1,1681-1770,computed structural model
4662572,389.1.2.7,Q5W7P8_nD2,Q5W7P8_F1,176-245,computed structural model
3767326,389.1.2.8,Q642B4_F1_nD2,Q642B4_F1,176-245,computed structural model
3234632,389.1.2.9,Q95X98_F1_nD1,Q95X98_F1,31-120,computed structural model
2721522,389.1.3.23,e7khxD2,7khx_D,10-59,experimental structure
3524839,389.1.3.24,Q9HAV5_F1_nD1,Q9HAV5_F1,1-115,computed structural model
3254557,389.1.3.25,Q55A59_F1_nD6,Q55A59_F1,1131-1195,computed structural model
3541402,389.1.3.26,Q9NS68_F1_nD2,Q9NS68_F1,51-135,computed structural model
4883306,389.2.1.6,e9gvjA02,9gvj_A,"311-398,671-770",experimental structure
3758038,389.3.1.16,D4A460_F1_nD3,D4A460_F1,166-205,computed structural model
3932772,389.3.1.17,A0A0K0EE94_F1_nD1,A0A0K0EE94_F1,51-100,computed structural model
3796515,389.4.1.11,A0A7I4KIV0_F1_nD5,A0A7I4KIV0_F1,266-325,computed structural model
4189133,3896.1.1.3,Q24VN7_nD1,Q24VN7_F1,6-254,computed structural model
3659374,3896.1.1.4,A0A1D6H0S3_F1_nD3,A0A1D6H0S3_F1,331-575,computed structural model
4049542,3896.1.1.6,A1RXB2_nD1,A1RXB2_F1,1-204,computed structural model
3863615,3896.1.2.3,Q8R2Y3_F1_nD3,Q8R2Y3_F1,416-534,computed structural model
4960843,3896.1.2.5,D1Z278_F1_nD1,D1Z278_F1,11-185,computed structural model
5013845,3896.1.2.6,Q5JGM0_F1_nD2,Q5JGM0_F1,106-235,computed structural model
3323581,389.7.1.3,A0A0R0JLQ4_F1_nD3,A0A0R0JLQ4_F1,281-325,computed structural model
3880206,389.7.1.4,U3JB09_F1_nD8,U3JB09_F1,616-670,computed structural model
3842157,3910.1.1.4,Q9JKX4_F1_nD1,Q9JKX4_F1,"186-275,306-390,421-445",computed structural model
4245224,391.1.1.16,A2VCU8_nD13,A2VCU8_F1,771-805,computed structural model
3768264,391.1.1.17,M0RB53_F1_nD3,M0RB53_F1,276-320,computed structural model
3542345,391.1.1.19,P98095_F1_nD1,P98095_F1,86-115,computed structural model
3873754,391.1.2.14,Q61220_F1_nD12,Q61220_F1,771-815,computed structural model
3866659,391.1.2.16,Q505H4_F1_nD3,Q505H4_F1,176-215,computed structural model
3565842,391.1.2.17,Q6ZWJ8_F1_nD2,Q6ZWJ8_F1,136-250,computed structural model
3913404,391.1.2.21,F1RCR3_F1_nD1,F1RCR3_F1,51-105,computed structural model
3178096,3914.1.1.10,Q12042_F1_nD1,Q12042_F1,16-225,computed structural model
3314909,3914.1.1.7,A0A368UIL5_F1_nD1,A0A368UIL5_F1,101-460,computed structural model
3812979,3914.1.1.9,F4JCY2_F1_nD2,F4JCY2_F1,"186-230,291-340",computed structural model
3251428,3919.1.1.4,Q54DR0_F1_nD1,Q54DR0_F1,1-110,computed structural model
3694901,3921.1.1.3,A0A1C1CZF0_F1_nD1,A0A1C1CZF0_F1,"251-345,441-525",computed structural model
4585043,3922.1.1.248,B7NCB0_nD1,B7NCB0_F1,121-195,computed structural model
3727253,3922.1.1.250,A0A0D2GYG1_F1_nD1,A0A0D2GYG1_F1,"96-425,471-515",computed structural model
3673003,3922.1.1.254,A0A1D6N7N5_F1_nD6,A0A1D6N7N5_F1,"626-655,701-795",computed structural model
3552928,3922.1.1.258,Q6P1K2_F1_nD1,Q6P1K2_F1,31-195,computed structural model
3553953,3922.1.1.259,Q13769_F1_nD3,Q13769_F1,"256-295,341-475",computed structural model
4426097,3922.1.1.265,A8JAF2_nD6,A8JAF2_F1,"1141-1210,1386-1455,1486-1555,1561-1680",computed structural model
3858902,3922.1.1.267,Q61087_F1_nD12,Q61087_F1,816-1000,computed structural model
4629785,3922.1.1.269,Q5JHN1_nD2,Q5JHN1_F1,296-585,computed structural model
4519304,3922.1.1.272,Q28XY0_nD2,Q28XY0_F1,"176-215,221-245,251-315",computed structural model
4086930,3922.1.1.276,Q8TZY2_nD4,Q8TZY2_F1,"1-245,916-1155",computed structural model
3881240,3928.1.1.7,Q66I51_F1_nD1,Q66I51_F1,66-135,computed structural model
3427404,3930.1.1.10,B9F1C0_F1_nD1,B9F1C0_F1,"636-915,946-955",computed structural model
5078389,3930.1.1.17,UPI0032FB1F29_nD2,UPI0032FB1F29,221-455,computed structural model
3210486,3932.1.1.5,C0NI80_F1_nD1,C0NI80_F1,"11-65,131-150",computed structural model
4946724,3932.1.1.8,A0A9Y1FM48_F1_nD2,A0A9Y1FM48_F1,"151-240,391-405",computed structural model
3801055,3937.1.1.9,A0A5S6P960_F1_nD5,A0A5S6P960_F1,1006-1140,computed structural model
3812906,3938.1.1.2,O82189_F1_nD1,O82189_F1,21-90,computed structural model
3814812,3938.1.1.3,Q9SG02_F1_nD3,Q9SG02_F1,"316-460,481-560",computed structural model
4428959,3939.1.1.145,A8FYL1_nD1,A8FYL1_F1,66-200,computed structural model
3229491,3939.1.1.146,Q4JFH9_F1_nD1,Q4JFH9_F1,221-345,computed structural model
3876765,3939.1.1.147,Q9QWL7_F1_nD1,Q9QWL7_F1,91-245,computed structural model
3362724,3939.1.1.155,K7N5K3_F1_nD1,K7N5K3_F1,171-270,computed structural model
3896106,3939.1.1.156,E7F246_F1_nD5,E7F246_F1,1121-1220,computed structural model
4127816,3939.1.1.157,Q01397_nD5,Q01397_F1,1046-1140,computed structural model
3238550,3939.1.1.161,Q9XXN2_F1_nD2,Q9XXN2_F1,126-280,computed structural model
3189689,3939.1.1.162,U7PQE9_F1_nD1,U7PQE9_F1,151-310,computed structural model
4486342,3939.1.1.165,Q5BH90_nD3,Q5BH90_F1,111-200,computed structural model
3759311,3939.1.1.166,Q9R0A8_F1_nD3,Q9R0A8_F1,111-275,computed structural model
4053147,3939.1.1.167,P75259_nD1,P75259_F1,56-155,computed structural model
3527112,3939.1.1.170,C9JCN9_F1_nD1,C9JCN9_F1,11-55,computed structural model
4597673,3939.1.1.173,Q9D786_nD1,Q9D786_F1,1-165,computed structural model
3688250,3939.1.1.175,A0A1C1C8Z7_F1_nD3,A0A1C1C8Z7_F1,716-820,computed structural model
3770067,3939.1.1.182,F1M5N7_F1_nD2,F1M5N7_F1,421-510,computed structural model
3545714,3939.1.1.183,Q1ZZU3_F1_nD1,Q1ZZU3_F1,156-230,computed structural model
4079810,3939.1.1.185,A7THX0_nD1,A7THX0_F1,"196-295,356-540,561-705",computed structural model
3861441,3939.1.1.189,P0DM65_F1_nD1,P0DM65_F1,126-255,computed structural model
3377964,3939.1.1.190,K7KP30_F1_nD3,K7KP30_F1,"481-640,661-900",computed structural model
3691486,3939.1.1.201,A0A1C1CZ57_F1_nD1,A0A1C1CZ57_F1,"6-40,66-105",computed structural model
3930244,3939.1.1.202,A0A0K0EMI1_F1_nD1,A0A0K0EMI1_F1,"1-215,251-320",computed structural model
3937699,3939.1.1.203,A0A0K0ES28_F1_nD2,A0A0K0ES28_F1,647-720,computed structural model
3649076,3939.1.1.207,A0A1D6F526_F1_nD3,A0A1D6F526_F1,"221-275,296-430",computed structural model
3782816,3939.1.1.208,A0A1D8PLM0_F1_nD2,A0A1D8PLM0_F1,246-510,computed structural model
4298186,3939.1.1.218,E7QET1_nD2,E7QET1_F1,156-265,computed structural model
3571433,3939.1.1.220,O75037_F1_nD4,O75037_F1,906-1065,computed structural model
3832425,3939.1.1.239,Q8RWH9_F1_nD1,Q8RWH9_F1,111-175,computed structural model
3526377,3939.1.1.240,Q6Q0C0_F1_nD3,Q6Q0C0_F1,261-670,computed structural model
3411453,3939.1.1.255,Q7KLW9_F1_nD2,Q7KLW9_F1,"56-135,161-170,191-505",computed structural model
4210084,394.1.1.3,P46504_nD3,P46504_F1,688-745,computed structural model
4145892,3949.1.1.2,Q6HM04_nD2,Q6HM04_F1,151-240,computed structural model
3856673,396.1.1.8,Q8JZW8_F1_nD3,Q8JZW8_F1,246-345,computed structural model
3385992,3962.1.1.7,Q0PC94_F1_nD2,Q0PC94_F1,241-445,computed structural model
4890689,396.3.1.8,e9w4sB2,9w4s_B,88-130,experimental structure
3451237,397.7.1.2,Q2R223_F1_nD5,Q2R223_F1,201-245,computed structural model
3331967,397.7.1.3,I1KEX4_F1_nD1,I1KEX4_F1,31-80,computed structural model
3218970,397.7.1.4,Q9NF69_F1_nD4,Q9NF69_F1,261-300,computed structural model
4945449,3987.1.1.1,A0A9Y1BN94_F1_nD2,A0A9Y1BN94_F1,146-235,computed structural model
3545138,3990.1.1.3,O94967_F1_nD3,O94967_F1,191-260,computed structural model
3626006,4003.1.1.3,A0A044R1F7_F1_nD1,A0A044R1F7_F1,16-65,computed structural model
4321663,4004.1.1.10,Q5ZIB8_nD3,Q5ZIB8_F1,676-870,computed structural model
4131213,4004.1.1.13,P27748_nD2,P27748_F1,176-340,computed structural model
4116135,4009.1.1.11,Q6D3J7_nD2,Q6D3J7_F1,191-305,computed structural model
4922657,4012.3.1.4,e9waaA3,9waa_A,726-824,experimental structure
4922673,4012.3.1.5,e9w7uA3,9w7u_A,726-824,experimental structure
4994221,4020.1.1.3,EPP00013623_nD2,EPP00013623,66-135,computed structural model
3978060,4023.1.1.3,Q8ZQI0_F1_nD2,Q8ZQI0_F1,101-200,computed structural model
1482112,4024.1.1.2,e4ue3S2,4ue3_S,181-268,experimental structure
4966367,4027.1.1.2,EPP00017777_nD2,EPP00017777,146-190,computed structural model
3739692,4030.1.1.11,P0CT37_F1_nD10,P0CT37_F1,1286-1330,computed structural model
4822941,4032.1.1.5,e7sn7A04,7sn7_A,"395-396,401-423,427-454",experimental structure
4891117,4038.1.1.11,e9yf8PA1,9yf8_PA,1-593,experimental structure
5057213,4040.1.1.7,A0A842WE68_F1_nD1,A0A842WE68_F1,1-295,computed structural model
4896483,4041.1.1.7,e9gdqC4,9gdq_C,"307-314,432-539",experimental structure
4896384,4041.1.1.8,e9gdaC4,9gda_C,"307-314,432-539",experimental structure
3513677,4044.1.1.12,A0A077ZJ20_F1_nD3,A0A077ZJ20_F1,311-415,computed structural model
3878853,4044.1.1.13,F1RBX3_F1_nD6,F1RBX3_F1,"491-545,631-660",computed structural model
3863108,4044.1.1.16,P27106_F1_nD1,P27106_F1,71-250,computed structural model
3942110,4056.1.1.8,A0A0H3GKR0_F1_nD1,A0A0H3GKR0_F1,"51-70,156-260",computed structural model
5082725,4056.1.1.9,UPI00375CB898_nD1,UPI00375CB898,136-235,computed structural model
4176741,4076.2.1.2,Q1AUH1_nD2,Q1AUH1_F1,101-205,computed structural model
3814973,4081.1.1.10,Q949U5_F1_nD2,Q949U5_F1,"31-70,181-285,311-350",computed structural model
3977937,4081.1.1.11,Q8ZJU4_F1_nD1,Q8ZJU4_F1,51-285,computed structural model
4954236,4081.1.1.12,A5UN48_F1_nD1,A5UN48_F1,31-225,computed structural model
4940026,4081.1.1.17,A0A7C1BB22_F1_nD1,A0A7C1BB22_F1,21-195,computed structural model
3565413,4082.1.1.2,Q9NQ87_F1_nD1,Q9NQ87_F1,41-100,computed structural model
3210673,4085.1.1.4,C0NM26_F1_nD8,C0NM26_F1,1471-1650,computed structural model
4025774,4085.1.1.5,A0A143ZW11_F1_nD2,A0A143ZW11_F1,181-315,computed structural model
4631711,4095.1.1.3,Q826P6_nD1,Q826P6_F1,1-385,computed structural model
3218790,4096.1.1.3,Q22744_F1_nD3,Q22744_F1,501-545,computed structural model
3461414,4096.1.1.7,Q5Z8I6_F1_nD2,Q5Z8I6_F1,71-105,computed structural model
4543988,4099.1.1.26,C5DZ48_nD5,C5DZ48_F1,256-370,computed structural model
3311314,4099.1.1.27,I1L9A8_F1_nD3,I1L9A8_F1,201-295,computed structural model
3617987,4099.1.1.28,A0A044UUE5_F1_nD2,A0A044UUE5_F1,96-180,computed structural model
3630409,4099.1.1.29,A0A044UUE5_F1_nD4,A0A044UUE5_F1,336-500,computed structural model
3552040,4099.1.1.30,O60244_F1_nD10,O60244_F1,1306-1450,computed structural model
4018087,4099.1.1.31,A0A175WH01_F1_nD4,A0A175WH01_F1,461-555,computed structural model
4214882,4099.1.1.32,Q64EV9_nD1,Q64EV9_F1,11-175,computed structural model
4139603,4099.1.1.33,Q7Q6S8_nD3,Q7Q6S8_F1,"301-335,356-485",computed structural model
2527287,4100.1.1.5,e6hpbB1,6hpb_B,1-72,experimental structure
4010702,4100.1.1.7,P76213_F1_nD3,P76213_F1,216-285,computed structural model
4323662,4100.1.1.8,O28657_nD1,O28657_F1,1-80,computed structural model
4965851,4100.1.1.9,D4GZL1_F1_nD1,D4GZL1_F1,11-65,computed structural model
3558774,4.1.1.104,O60870_F1_nD3,O60870_F1,276-335,computed structural model
3202614,4.1.1.146,C0NIX3_F1_nD1,C0NIX3_F1,6-350,computed structural model
4000443,4.11.1.5,A0A0N4U782_F1_nD1,A0A0N4U782_F1,36-180,computed structural model
4550508,4.11.1.6,C7ZHK5_nD1,C7ZHK5_F1,16-170,computed structural model
3907190,4.1.1.219,Q6PBA2_F1_nD1,Q6PBA2_F1,1-95,computed structural model
3529089,4.1.1.279,Q9Y4I1_F1_nD4,Q9Y4I1_F1,816-1075,computed structural model
3295075,4.1.1.296,I1LQT2_F1_nD1,I1LQT2_F1,331-415,computed structural model
3964846,4.1.1.297,Q5FA44_F1_nD1,Q5FA44_F1,1-85,computed structural model
3673149,4.1.1.298,A0A1D6JJJ9_F1_nD1,A0A1D6JJJ9_F1,26-120,computed structural model
4950992,4.1.1.301,A3CW10_F1_nD1,A3CW10_F1,1-80,computed structural model
3310757,4.1.1.302,K7N2S7_F1_nD2,K7N2S7_F1,211-350,computed structural model
3812216,4.1.1.303,Q94HW2_F1_nD6,Q94HW2_F1,686-755,computed structural model
3859980,4.1.1.304,Q6ZPJ3_F1_nD5,Q6ZPJ3_F1,646-715,computed structural model
4283818,4.1.1.305,Q4WVE3_nD5,Q4WVE3_F1,901-1030,computed structural model
3299797,4.1.1.306,A0A0R0ILX6_F1_nD1,A0A0R0ILX6_F1,116-175,computed structural model
4320719,4.1.1.307,Q3AH24_nD1,Q3AH24_F1,26-95,computed structural model
3444841,4.1.1.308,A0A0P0VRV1_F1_nD5,A0A0P0VRV1_F1,621-684,computed structural model
3497683,4.1.1.309,G4V700_F1_nD1,G4V700_F1,16-165,computed structural model
3769844,4.1.1.310,E9PTR3_F1_nD2,E9PTR3_F1,"511-520,711-850",computed structural model
3846130,4.1.1.311,Q921C3_F1_nD4,Q921C3_F1,951-1155,computed structural model
3785200,4.1.1.312,Q5ALX5_F1_nD1,Q5ALX5_F1,"6-175,941-965,1006-1015",computed structural model
3332786,4.1.1.313,I1JEH0_F1_nD2,I1JEH0_F1,186-279,computed structural model
3713629,4.1.1.315,Q4D0J3_F1_nD1,Q4D0J3_F1,"21-290,471-630",computed structural model
3813454,4.1.1.316,Q8GWB1_F1_nD3,Q8GWB1_F1,476-535,computed structural model
2726588,4.1.1.317,e7b1ydd1,7b1y_dd,1-91,experimental structure
4003015,4.1.1.318,A0A0N4U9T9_F1_nD2,A0A0N4U9T9_F1,216-274,computed structural model
3627688,4.1.1.319,A0A044S4A8_F1_nD1,A0A044S4A8_F1,596-745,computed structural model
3638174,4.1.1.320,C1H7V9_F1_nD1,C1H7V9_F1,171-265,computed structural model
3353818,4.1.1.321,K7LNB1_F1_nD1,K7LNB1_F1,81-175,computed structural model
