ecod_uid,domain_id,t_id,old_f,old_f_name,commons_f,new_f_name,dominant_pfam,dominant_name,cov_pct,score,verdict,tier,recommended_action,composite_outcome,relaxed_Q_verdict,relaxed_Q_detail,final_class,final_action
5092,e2cpyA1,304.9.1,304.9.1.1,RRM_1,304.9.1.77,PF28441,PF28441,RRM_11,83.5,38.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1539,e2cspA1,11.1.1,11.1.1.2,fn3,11.1.1.862,Ig_RIMBP2,PF25523,Ig_RIMBP2,88.9,134.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
185910,e2e87A1,2004.1.1,2004.1.1.147,NOG1,2004.1.1.453,"MMR_HSR1, NOG1",PF01926,MMR_HSR1,63.0,75.2,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2038,e2f2hA3,4178.1.1,,,4178.1.1.4,PF29281,PF29281,YicI_C,86.1,77.5,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
607,e2f5tX1,4.15.1,4.15.1.1,Regulator_TrmB,4.15.1.2,PF31112,PF31112,TrmB-TrmBL1_EBD_C,98.9,85.9,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
185951,e2fgtA2,3425.2.1,3425.2.1.1,YycH,3425.2.1.3,PF29809,PF29809,YycH_C,96.3,303.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
6542,e2ftxA1,4099.1.1,,,4099.1.1.25,PF29749,PF29749,SPC25_C,82.0,168.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
9911,e2gmwA1,2006.1.1,2006.1.1.15,Hydrolase_like,2006.1.1.44,"Hydrolase, Hydrolase_like",PF00702,Hydrolase,72.0,36.5,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
3264,e2gtgA1,198.1.1,198.1.1.2,"SapB_2,SapB_1",198.1.1.10,"SapB_2, SapB_1, Saposin",PF20825,Saposin,97.4,27.8,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1821879,e2gv9B7,1058.1.1,,,1058.1.1.1,PF31254,PF31254,Herpes_Pol_N,100.0,114.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2751,e2hyeC2,101.1.2,101.1.2.13,Cullin,101.1.2.493,PF26557,PF26557,Cullin_AB,82.1,158.3,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
11490,e2i47A1,2498.1.1,2498.1.1.45,Reprolysin_5,2498.1.1.90,"Reprolysin, Reprolysin_2",PF13574,Reprolysin_2,87.0,114.4,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
184739,e2kngA1,130.1.1,130.1.1.9,Lsr2,130.1.1.33,Lsr2_DNA-bd (DEPRECATED),PF23359,Lsr2_DNA-bd,67.3,71.6,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
119222,e2knjA1,3090.1.1,,,3090.1.1.2,PF30034,PF30034,Microplusin,83.3,74.3,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1851163,e2n8yA1,108.1.1,108.1.1.1,EF-hand_1,108.1.1.103,"EF-hand_6, EF-hand_7, EF-hand_8",PF13499,EF-hand_7,87.5,33.8,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1144732,e2nykA2,11.1.1,11.1.1.149,M157,11.1.1.1155,PF30327,PF30327,Ig_M157,100.0,150.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
9910,e2o2xA1,2006.1.1,2006.1.1.15,Hydrolase_like,2006.1.1.44,"Hydrolase, Hydrolase_like",PF00702,Hydrolase,66.0,34.6,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
7243,e2oi5A1,208.1.1,208.1.1.1,Hexapep,208.1.1.20,"Hexapep, GMPPB_C",PF25087,GMPPB_C,62.7,41.4,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
3146,e2opoA1,108.1.1,108.1.1.1,EF-hand_1,108.1.1.99,"EF-hand_5, EF-hand_6, EF-hand_7",PF13499,EF-hand_7,77.8,61.9,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
48960,e2opoB1,108.1.1,108.1.1.1,EF-hand_1,108.1.1.99,"EF-hand_5, EF-hand_6, EF-hand_7",PF13499,EF-hand_7,77.8,61.9,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
608,e2qi2A1,4.23.1,4.23.1.1,eRF1_1,4.23.1.2,PF26356,PF26356,Pelota_N,99.2,106.8,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
609,e2vgnA1,4.23.1,4.23.1.1,eRF1_1,4.23.1.2,PF26356,PF26356,Pelota_N,99.3,86.1,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
1734343,e2wteA2,101.1.2,101.1.2.93,HTH_Mga,101.1.2.530,HVO_A0114,PF25212,HVO_A0114,85.7,35.1,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
1826881,e2xb0X2,101.1.1,101.1.1.3,Myb_DNA-binding,101.1.1.288,"Myb_DNA-binding, HTH_CHD1_Hrp3",PF23588,HTH_CHD1_Hrp3,82.1,80.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1005465,e2xidB4,11.1.4,11.1.4.39,DUF5979,11.1.4.97,DUF7601,PF24547,DUF7601,94.2,80.1,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
7316,e3bznA1,880.1.1,880.1.1.1,Chorismate_bind,880.1.1.4,PF30495,PF30495,Chorismate_bind_2,78.0,285.7,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1144822,e3f83A1,11.1.5,11.1.5.26,CblD,11.1.5.96,PF31151,PF31151,CfaE_1st,100.0,124.9,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
185292,e3gs9A2,3070.1.1,3070.1.1.3,Prophage_tail,3070.1.1.18,PF26674,PF26674,Prophage_tail_N2,86.5,70.1,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
146895,e3h2yA1,2004.1.1,2004.1.1.73,MMR_HSR1,2004.1.1.422,"MMR_HSR1, RsgA_GTPase",PF03193,RsgA_GTPase,77.4,38.4,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1145817,e3h94A2,1.1.7,1.1.7.38,HlyD_D23,1.1.7.87,PF25954,PF25954,Beta-barrel_RND_2,83.2,90.1,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1005491,e3hbzA1,6082.1.1,6082.1.1.2,DUF5018,6082.1.1.3,PF29074,PF29074,SGBP_N,85.1,71.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1546393,e3k2oB1,10.12.1,10.12.1.9,JmjC,10.12.1.101,"JmjC, Cupin_8",PF13621,Cupin_8,71.3,70.8,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1891399,e3k6rA1,513.2.1,513.2.1.1,Met_10,513.2.1.2,TYW2_N_2,PF25133,TYW2_N_2,95.1,112.3,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1295900,e3lazA1,70.3.1,70.3.1.3,SAF,70.3.1.12,PF30644,PF30644,SAF_GD_AH,87.2,93.8,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1145751,e3lnnA2,1.1.7,1.1.7.38,HlyD_D23,1.1.7.87,PF25954,PF25954,Beta-barrel_RND_2,83.7,59.2,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
146239,e3ml3A1,207.2.1,207.2.1.10,Pertactin,207.2.1.74,AC_1,PF18883,AC_1,71.2,76.8,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1840991,e3mwyW4,2004.1.1,2004.1.1.24,"SNF2-rel_dom,Helicase_C",2004.1.1.428,"SNF2-rel_dom, Helicase_C, HDA2-3",PF11496,HDA2-3,76.9,36.6,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1002475,e3ne5B2,1.1.7,1.1.7.38,HlyD_D23,1.1.7.87,PF25954,PF25954,Beta-barrel_RND_2,82.3,90.0,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1716676,e3nklB1,2003.1.1,2003.1.1.71,CoA_binding_3,2003.1.1.260,C2185-like_N,PF22674,C2185-like_N,74.6,33.1,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
146868,e3nsjA2,389.1.1,,,389.1.1.110,PF28895,PF28895,EGF_PRF1,94.6,40.6,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
147022,e3p8cD1,3235.1.1,3235.1.1.1,WH2,3235.1.1.26,"WH2, PF27569",PF27569,SCAR_helical,65.6,206.7,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
1806521,e3tgoC1,331.3.1,331.3.1.8,Lipoprotein_18,331.3.1.50,PF29358,PF29358,BamC-like_N,100.0,211.5,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
223972,e4ak1A2,11.1.1,11.1.1.200,SGBP_BT4661-like,11.1.1.1383,PF28857,PF28857,Ig_BT4661_4th,95.7,130.2,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
223973,e4ak1A3,11.1.1,11.1.1.200,SGBP_BT4661-like,11.1.1.1157,PF28858,PF28858,Ig_BT4661_5th,91.2,152.1,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
223974,e4ak1A4,11.1.1,11.1.1.200,SGBP_BT4661-like,11.1.1.1158,PF28861,PF28861,Ig_BT4661_6th,95.1,224.0,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1291898,e4ci8A1,5.1.4,5.1.4.2,"WD40,HELP",5.1.4.269,"WD40, HELP, Beta-prop_EML",PF23409,Beta-prop_EML,85.0,420.2,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1291899,e4ci8A2,5.1.4,5.1.4.2,"WD40,HELP",5.1.4.293,"WD40, ANAPC4_WD40, Beta-prop_EML_2",PF23414,Beta-prop_EML_2,82.5,366.5,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1031125,e4e3cB2,221.1.1,221.1.1.2,ubiquitin,221.1.1.164,PF29299,PF29299,UBL_IKK,92.9,125.4,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
224012,e4ei0A2,3077.1.1,3077.1.1.2,DUF4466,3077.1.1.3,PF29636,PF29636,DUF8576,100.0,171.0,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
224022,e4fe9A2,3597.1.1,3597.1.1.2,DUF5115,3597.1.1.5,PF26120,PF26120,CBM_1st_SusF,98.2,88.9,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
185748,e4fmwA1,2488.1.1,2488.1.1.3,tRNA_m1G_MT,2488.1.1.19,PF27710,PF27710,TRM10_TRM10A,100.0,296.1,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323779,e4fweA5,1194.1.1,,,1194.1.1.1,PF31216,PF31216,zf-KDM1B,100.0,144.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
185755,e4g1gA2,54.1.1,54.1.1.1,Matrix,54.1.1.6,Matrix_Paramyxo_C,PF23765,Matrix_Paramyxo_C,91.0,160.7,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1108116,e4je3A1,3435.1.1,,,3435.1.1.7,PF30932,PF30932,IML3,98.3,324.0,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1288513,e4jp0A3,101.1.1,,,101.1.1.364,HTH_49,PF18010,HTH_49,85.3,39.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1108122,e4k17A2,207.1.1,207.1.1.22,LRR_6,207.1.1.161,"LRR_6, PF29265",PF29265,LRR_CARMIL,99.4,937.9,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1096987,e4kksA2,1.1.7,1.1.7.38,HlyD_D23,1.1.7.87,PF25954,PF25954,Beta-barrel_RND_2,81.9,34.6,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1070876,e4kq7A1,10.2.1,10.2.1.48,DUF2961,10.2.1.89,PF28589,PF28589,GH172_dom,72.4,65.6,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1088877,e4kxfK5,207.1.1,,,207.1.1.157,PF29252,PF29252,LRR_NLRC4,86.2,709.6,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1124210,e4lp7B2,54.1.1,54.1.1.2,Pneumo_matrix,54.1.1.7,Matrix_Pneumo_C,PF23766,Matrix_Pneumo_C,98.3,203.2,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1310586,e4nsxA1,5.1.4,5.1.4.39,ANAPC4_WD40,5.1.4.280,"ANAPC4_WD40, Beta-prop_WDR36-Utp21_1st",PF25171,Beta-prop_WDR36-Utp21_1st,83.6,300.6,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1310587,e4nsxA2,5.1.4,5.1.4.1,WD40,5.1.4.270,"WD40, ANAPC4_WD40, Beta-prop_WDR36-Utp21_2nd",PF25168,Beta-prop_WDR36-Utp21_2nd,97.3,334.2,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1313622,e4tkoB1,1.1.7,1.1.7.3,CusB_dom_1,1.1.7.88,PF25963,PF25963,Beta-barrel_AAEA,84.5,30.5,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1676515,e4ui9A2,109.35.1,109.35.1.1,PC_rep,109.35.1.11,"PC_rep, PF27562, PF29300",PF29300,APC1_5th,65.2,499.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1676525,e4ui9R1,5.1.4,5.1.4.1,WD40,5.1.4.259,"WD40, ANAPC4_WD40, WD40_CDC20-Fz",PF24807,WD40_CDC20-Fz,96.4,445.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1841022,e4uxeB3,1088.1.1,,,1088.1.1.1,PF31249,PF31249,Gp34_C,100.0,81.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1503130,e4wwxB3,3948.1.1,3948.1.1.1,RAG1,3948.1.1.3,PF26104,PF26104,RAG1_ZnH2,96.4,302.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1680001,e4ytkA1,4.1.1,4.1.1.3,KOW,4.1.1.299,"KOW, KOW1_SPT5",PF23042,KOW1_SPT5,100.0,127.3,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1688243,e4z8qB1,1010.1.1,,,1010.1.1.1,PF31212,PF31212,AvrRxo1-ORF2,89.8,82.0,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1688245,e4zmkA1,1009.1.1,,,1009.1.1.1,PF31211,PF31211,Taz1_DD,100.0,164.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1681454,e5c2uA1,304.166.1,,,304.166.1.9,PF29949,PF29949,Nup54_a-b,87.9,129.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1736241,e5cowA1,1041.1.1,,,1041.1.1.1,PF29799,PF29799,PGL_C,99.1,305.1,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1687171,e5cwwB1,5.1.4,,,5.1.4.331,PF30861,PF30861,NUP82_beta-prop,99.7,900.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1790181,e5d0qC1,331.22.1,331.22.1.1,Lipoprotein_18,331.22.1.2,PF29358,PF29358,BamC-like_N,92.0,211.2,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1843715,e5dlqB1,109.4.1,109.4.1.125,CRM1_C,109.4.1.1463,PF28490,PF28490,XPO4,80.1,288.2,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1916704,e5evfA1,872.12.1,,,872.12.1.1,PF30739,PF30739,DUF8716,99.0,174.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1933300,e5h9dC1,141.1.1,141.1.1.6,HEPPP_synt_1,141.1.1.33,HexPS-like,PF22538,HexPS-like,70.7,144.1,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
1824183,e5hb7A1,304.9.1,,,304.9.1.92,PF30866,PF30866,NUP53_M,98.3,220.4,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1779600,e5hx2D2,11.41.1,,,11.41.1.1,PF31222,PF31222,Gp6_3rd,100.0,162.9,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1885533,e5ijlA2,375.1.1,375.1.1.24,PolC_DP2,375.1.1.204,PolC_DP2_central,PF24844,PolC_DP2_central,100.0,387.5,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1885536,e5ijlA5,1.3.1,1.3.1.1,PolC_DP2,1.3.1.2,PolC_DP2_central,PF24844,PolC_DP2_central,93.5,387.5,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1839971,e5iv5I2,3386.2.1,3386.2.1.1,T4_gp9_10,3386.2.1.4,T4_gp9_10_C,PF23618,T4_gp9_10_C,96.2,120.0,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
1842586,e5ja4D1,109.3.1,109.3.1.1,Ank,109.3.1.162,"Ank, Ank_2, Ank_5",PF12796,Ank_2,64.4,75.9,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2076897,e5kzfJ4,148.1.3,,,148.1.3.203,PF28760,PF28760,ARC_lid,99.4,264.2,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2066817,e5mzhB2,5.1.5,5.1.5.1,WD40,5.1.5.80,"WD40, Beta-prop_IFT122_1st",PF23381,Beta-prop_IFT122_1st,81.9,221.7,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323862,e5n0sA3,1201.1.1,,,1201.1.1.1,PF31221,PF31221,Borosin_clasp,100.0,133.5,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323924,e5oqdC2,101.1.2,,,101.1.2.500,PF30898,PF30898,PCL_mid,68.3,39.6,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323935,e5teeA2,5.1.4,5.1.4.6,"WD40,ANAPC4_WD40",5.1.4.285,"WD40, ANAPC4_WD40, Beta-prop_RIG_2nd",PF23775,Beta-prop_RIG_2nd,91.8,130.7,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2080138,e5ucgA2,327.21.1,327.21.1.1,SpoIIE_N,327.21.1.2,PF31108,PF31108,SpoIIE_reg,98.4,183.8,supports_commons,2_old_deprecated,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323952,e5ud5A1,4.29.1,,,4.29.1.1,PF31240,PF31240,PylS_N,100.0,112.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323967,e5vbnA1,2.1.1,,,2.1.1.224,PF29084,PF29084,OB_POLE2,99.2,142.4,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323974,e5vhvA2,11.1.1,,,11.1.1.987,PF30412,PF30412,YhaZ_C,95.6,123.7,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2323987,e5w2lB1,2.1.1,2.1.1.66,CTC1,2.1.1.243,PF30831,PF30831,CTC1_5th,89.4,248.9,supports_commons,4_strands_old,APPLY + reseed/deprecate old group (see reseed_suggestions),,,,APPLY,APPLY + reseed/deprecate old group (see reseed_suggestions)
2485644,e5w4aB1,7030.1.1,,,7030.1.1.1,PF29800,PF29800,PGL_N,95.8,268.1,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2084857,e5x90D1,1164.1.1,,,1164.1.1.2,PF29777,PF29777,LvgA,93.6,301.9,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324026,e5xfoA4,101.1.2,,,101.1.2.500,PF30898,PF30898,PCL_mid,87.1,104.6,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2387804,e5xllA1,9.30.1,,,9.30.1.1,PF31220,PF31220,PknI_sensor,100.0,246.0,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2324037,e5xynD1,1195.1.1,,,1195.1.1.2,PF29629,PF29629,SHU2,71.8,182.6,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2485650,e5yclA2,633.16.2,,,633.16.2.2,PF29431,PF29431,HigA_N,91.8,85.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2617272,e5ym0A1,2007.1.20,2007.1.20.1,ILVD_EDD,2007.1.20.2,ILV_EDD_C,PF24877,ILV_EDD_C,97.4,244.7,supports_commons,3_old_survives,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2485656,e6a29E1,7052.1.1,,,7052.1.1.1,PF29825,PF29825,PprA_N,99.0,137.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
2485657,e6a29E2,7053.1.1,,,7053.1.1.1,PF29826,PF29826,PprA_2nd,82.7,236.8,supports_commons,1_fill_in,APPLY (batch1): reassign f_id -> commons_f,,,,APPLY,APPLY (batch1): reassign f_id -> commons_f
